file,path,line_no,matched_term,context,allowed_context,status
outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,51,DFX partition compatible,"- ""DFX partition compatible""",policy definition,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,52,partial reconfiguration deployed,"- ""partial reconfiguration deployed""",policy definition,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,53,runtime DFX validated,"- ""runtime DFX validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,outputs/replay_repeats/rq2_icarus/repeat_10/claim_policy.yaml,54,partial reconfiguration validated,"- ""partial reconfiguration validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,2,board-level,"S2D-A001,HDL_SOURCE,RM FIR HDL source,spec2dfx_personal_project_pack/05_build_and_code/hdl/rm_fir.v,Spec2DFX source package,file existence and sha256,L1_CODE_EXISTS,S2D-C01,Paper1;Paper2,DIRECT_EVIDENCE,ff0be74c5d974a81f9f00435111de6b9766c0",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,2,Vivado DFX,"S2D-A001,HDL_SOURCE,RM FIR HDL source,spec2dfx_personal_project_pack/05_build_and_code/hdl/rm_fir.v,Spec2DFX source package,file existence and sha256,L1_CODE_EXISTS,S2D-C01,Paper1;Paper2,DIRECT_EVIDENCE,ff0be74c5d974a81f9f00435111de6b9766c0",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,8,board-level,"S2D-A007,HDL_SOURCE,RM tiny classifier HDL source,spec2dfx_personal_project_pack/05_build_and_code/hdl/rm_tiny_classifier.v,Spec2DFX source package,file existence and sha256,L1_CODE_EXISTS,S2D-C01,Paper1;Paper2,DIRECT_EVIDENCE,f6aed5a1d3711",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,8,Vivado DFX,"S2D-A007,HDL_SOURCE,RM tiny classifier HDL source,spec2dfx_personal_project_pack/05_build_and_code/hdl/rm_tiny_classifier.v,Spec2DFX source package,file existence and sha256,L1_CODE_EXISTS,S2D-C01,Paper1;Paper2,DIRECT_EVIDENCE,f6aed5a1d3711",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,14,Vivado DFX,"S2D-A013,INTERFACE_REPORT,RM interface compatibility report,spec2dfx_personal_project_pack/07_results_and_evidence/rm_interface/rm_interface_compatibility.md,check_rm_interfaces.py,file existence and sha256,L2_INTERFACE_EVIDENCE,S2D-C05,Pap",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,16,board-level,"S2D-A015,PHASE2_MANIFEST,Phase 2 run manifest,spec2dfx_phase2_synthesis_gate/outputs/run_manifest.json,spec2dfx_phase2 build,json parse and sha256,L4_SYNTHESIS_EVIDENCE,S2D-C04,Paper2,DIRECT_EVIDENCE,5aabceeaf07f07a10e7e3b32f57cbb0b9fc328e6",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/artifact_index.seed.csv,24,board-level,"S2D-A023,PHASE2_RESULT_TABLE,Phase 2 simulation results,spec2dfx_phase2_synthesis_gate/outputs/simulation_results.csv,spec2dfx_phase2 build,file existence and sha256,L3_SIMULATION_EVIDENCE,S2D-C03,Paper2,DIRECT_EVIDENCE,833d6f7d164e8013724c",limitation or safe rewrite context,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,7,Vivado timing closure,| S2D-U01 | Vivado timing closure validated | real Vivado timing summary with WNS/TNS/clock/XDC/tool version/report hash | UNSUPPORTED | Vivado timing is not evaluated in this Stage 1 case. | Ingest real Vivado timing reports with hashes an,unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,10,bitstream generated,"| S2D-U04 | Full bitstream generated and verified | full bitstream path/hash and generation log | UNSUPPORTED | Full bitstream generation is not claimed. | Add full bitstream, generation log, and hash manifest. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,10,full bitstream generated,"| S2D-U04 | Full bitstream generated and verified | full bitstream path/hash and generation log | UNSUPPORTED | Full bitstream generation is not claimed. | Add full bitstream, generation log, and hash manifest. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,11,bitstream generated,"| S2D-U05 | Partial bitstream generated and verified | partial bitstream path/hash and DFX report | UNSUPPORTED | Partial bitstream generation is not claimed. | Add partial bitstream, DFX report, and hash manifest. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,11,partial bitstream generated,"| S2D-U05 | Partial bitstream generated and verified | partial bitstream path/hash and DFX report | UNSUPPORTED | Partial bitstream generation is not claimed. | Add partial bitstream, DFX report, and hash manifest. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,12,board validation,"| S2D-U06 | Board-level DFX behavior validated | serial log, ILA/XRT capture, RM behavior-change evidence, partial loading record | UNSUPPORTED | Board validation is not claimed. | Add board logs and repeatable validation procedure. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,12,board-level,"| S2D-U06 | Board-level DFX behavior validated | serial log, ILA/XRT capture, RM behavior-change evidence, partial loading record | UNSUPPORTED | Board validation is not claimed. | Add board logs and repeatable validation procedure. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,12,DFX behavior,"| S2D-U06 | Board-level DFX behavior validated | serial log, ILA/XRT capture, RM behavior-change evidence, partial loading record | UNSUPPORTED | Board validation is not claimed. | Add board logs and repeatable validation procedure. |",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,outputs/replay_repeats/rq2_icarus/repeat_10/raw_artifacts/unsupported_ledger.md,13,real FPGA speedup,"| S2D-U07 | Real FPGA speedup, energy benefit, or XC7Z010 DFX benefit proven | real measured static-vs-DFX comparison with reconfiguration overhead and repeatability | UNSUPPORTED | Real FPGA benefit is not claimed. | Replace synthetic rows",unsupported ledger,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,3,hardware validation,"- ""hardware validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,4,hardware validated,"- ""hardware validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,5,validated on FPGA,"- ""validated on FPGA""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,6,FPGA validated,"- ""FPGA validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,7,board validation,"- ""board validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,8,board-level,"- ""board-level validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,8,board-level validation,"- ""board-level validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,9,board-level,"- ""board-level""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,10,real hardware,"- ""real hardware""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,11,real FPGA speedup,"- ""real FPGA speedup""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,12,energy saving measured,"- ""energy saving measured""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,20,Vivado timing closure,"- ""Vivado timing closure""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,21,Vivado implementation evidence,"- ""Vivado implementation evidence""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,22,Vivado utilization validated,"- ""Vivado utilization validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,23,Vivado DFX,"- ""Vivado DFX""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,24,DFX partition compatible,"- ""DFX partition compatible""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,25,timing closure achieved,"- ""timing closure achieved""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,26,WNS validated,"- ""WNS validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,27,TNS validated,"- ""TNS validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,35,bitstream generated,"- ""bitstream generated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,36,bitstreams,"- ""bitstreams""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,37,bitstream generated,"- ""full bitstream generated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,37,full bitstream generated,"- ""full bitstream generated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,38,bitstream generated,"- ""partial bitstream generated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,38,partial bitstream generated,"- ""partial bitstream generated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,39,bitstreams,"- ""partial bitstreams""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,39,partial bitstreams,"- ""partial bitstreams""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,40,bitstream verified,"- ""bitstream verified""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,48,DFX deployment,"- ""DFX deployment""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,49,DFX behavior,"- ""DFX behavior""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,50,DFX implementation completed,"- ""DFX implementation completed""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,51,DFX partition compatible,"- ""DFX partition compatible""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,52,partial reconfiguration deployed,"- ""partial reconfiguration deployed""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,53,runtime DFX validated,"- ""runtime DFX validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_01/claim_policy.yaml,54,partial reconfiguration validated,"- ""partial reconfiguration validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,3,hardware validation,"- ""hardware validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,4,hardware validated,"- ""hardware validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,5,validated on FPGA,"- ""validated on FPGA""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,6,FPGA validated,"- ""FPGA validated""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,7,board validation,"- ""board validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,8,board-level,"- ""board-level validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,8,board-level validation,"- ""board-level validation""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,9,board-level,"- ""board-level""",policy definition,ALLOWED
outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,outputs/replay_repeats/rq2_ngspice_minimal/repeat_02/claim_policy.yaml,10,real hardware,"- ""real hardware""",policy definition,ALLOWED
