file_id,relative_path,extension,size_bytes,sha256,role,adapter,evidence_level,claim_binding,generated_by,tracked_in_git,inside_release_package
F02838,examples/corrupted_artifact_cases_extended/d19/case_30/artifact_index.json,.json,523,875e5280e8f19d54eaac5eb0483387acd2704f1eca91192318e95fadd1878438,manifest,,L0_METADATA,,source_tree,no,no
F02839,examples/corrupted_artifact_cases_extended/d19/case_30/artifact_stub.txt,.txt,41,5b7dd675bd1afa59fb1e0c2110fb1937675c3db98537b40eebcb5c5cfb493fb1,input_artifact,,L0_METADATA,,source_tree,no,no
F02840,examples/corrupted_artifact_cases_extended/d19/case_30/case_manifest.json,.json,329,1e61b0e1cb9db4eab2000f44268086d16c73124ff99b333d984fb3db9c1ef9ee,manifest,,L0_METADATA,,source_tree,no,no
F02841,examples/corrupted_artifact_cases_extended/d19/case_30/claim_check_report.json,.json,81,fca9d848712185a0f2adff4a77e3e95881f27ec038f6e90c53ffed22b88ff4a5,derived_result,,L3_SIMULATION,claim_related,source_tree,no,no
F02842,examples/corrupted_artifact_cases_extended/d19/case_30/raw_artifacts/result.log,.log,30,327ca38f9e085e2c7f2722496bad47cb9dbc8528effc159c5a26582a130a45d4,raw_log,,L3_SIMULATION,,source_tree,no,no
F02843,examples/corrupted_artifact_cases_extended/d20/case_01/artifact_index.json,.json,510,36585c9addc88a88a45967f59239ec9ef82a6054a87402c0fd36b4cb8e0f8e22,manifest,,L0_METADATA,,source_tree,no,no
F02844,examples/corrupted_artifact_cases_extended/d20/case_01/artifact_stub.txt,.txt,31,2ff9e3a6a76744e9d9773d1a6d343b44203d12a20d78c3709e3cc401fe7679ac,input_artifact,,L0_METADATA,,source_tree,no,no
F02845,examples/corrupted_artifact_cases_extended/d20/case_01/case_manifest.json,.json,318,e7067303a126ca4c2173d77357124769411522e8a0297b8972ff88c1336ddeee,manifest,,L0_METADATA,,source_tree,no,no
F02846,examples/corrupted_artifact_cases_extended/d20/case_01/raw_artifacts/result.log,.log,30,d00d61c5443b214878698bbc6380831d3e26244a36b8a7ca2f4afa41c7ce64f1,raw_log,,L3_SIMULATION,,source_tree,no,no
F02847,examples/corrupted_artifact_cases_extended/d20/case_02/artifact_index.json,.json,510,5294d868b2fe24ac66be0f68f2b499e97722db482cb34b849b1d7bef8acf07e2,manifest,,L0_METADATA,,source_tree,no,no
F02848,examples/corrupted_artifact_cases_extended/d20/case_02/artifact_stub.txt,.txt,31,99ee24ccc0940b6dd4602b96bd158af17671a05bffcd2a6b1a52eb0f9c45ad74,input_artifact,,L0_METADATA,,source_tree,no,no
F02849,examples/corrupted_artifact_cases_extended/d20/case_02/case_manifest.json,.json,318,dec40379f7b980e5555e6c1bd8953f8d1cf3b534d155e0f329afdcbeeae1562b,manifest,,L0_METADATA,,source_tree,no,no
F02850,examples/corrupted_artifact_cases_extended/d20/case_02/raw_artifacts/result.log,.log,30,0044c167c0d8126d489cf5a1c8eeb5499b3e2bf94632c63400353908c73bde80,raw_log,,L3_SIMULATION,,source_tree,no,no
F02851,examples/corrupted_artifact_cases_extended/d20/case_03/artifact_index.json,.json,510,41af229d040cd4aaee76938ec759ee18028dafd6f1416715d975b1012dd3c44b,manifest,,L0_METADATA,,source_tree,no,no
F02852,examples/corrupted_artifact_cases_extended/d20/case_03/artifact_stub.txt,.txt,31,66bdf33384d2c140c6fe9f29fd54f032e5bcd9b0ac994813a384e53a486db3b0,input_artifact,,L0_METADATA,,source_tree,no,no
F02853,examples/corrupted_artifact_cases_extended/d20/case_03/case_manifest.json,.json,318,92d4bb35a5c549d310e45715a33fd9a5afd6f7fc2fb48ad0d345035ed134717c,manifest,,L0_METADATA,,source_tree,no,no
F02854,examples/corrupted_artifact_cases_extended/d20/case_03/raw_artifacts/result.log,.log,30,3db22f50c0435e3b436000965c2310b6c41919b0f37247140ec60c2ba0b49991,raw_log,,L3_SIMULATION,,source_tree,no,no
F02855,examples/corrupted_artifact_cases_extended/d20/case_04/artifact_index.json,.json,510,831b3d0a0245bffc42129b534af071203423b3e358939ca5c4daae7ad472c4de,manifest,,L0_METADATA,,source_tree,no,no
F02856,examples/corrupted_artifact_cases_extended/d20/case_04/artifact_stub.txt,.txt,31,884299acea6b94d2031793308764ae29ed3d1cc6e456d30e4319249e5ab763e0,input_artifact,,L0_METADATA,,source_tree,no,no
F02857,examples/corrupted_artifact_cases_extended/d20/case_04/case_manifest.json,.json,318,b5486f28064367a34b8dfcc2b4fcf7249d925ce415439a83a6fae5425a757a00,manifest,,L0_METADATA,,source_tree,no,no
F02858,examples/corrupted_artifact_cases_extended/d20/case_04/raw_artifacts/result.log,.log,30,ab598a32ced250440d95a4a4a8215d2316485a72a131dd34b83e877e25bf87cc,raw_log,,L3_SIMULATION,,source_tree,no,no
F02859,examples/corrupted_artifact_cases_extended/d20/case_05/artifact_index.json,.json,510,edda411967615cd1660097eef46a7f0a52447ae5c9436e0c3811dad9a7679848,manifest,,L0_METADATA,,source_tree,no,no
F02860,examples/corrupted_artifact_cases_extended/d20/case_05/artifact_stub.txt,.txt,31,56775832838bd7f442a454b496208cc264af83b410f083a3dfc7d9898d71dadb,input_artifact,,L0_METADATA,,source_tree,no,no
F02861,examples/corrupted_artifact_cases_extended/d20/case_05/case_manifest.json,.json,318,ab6f66cd1d7902826bb4f0e222805b7c324c65747a5b83625ad95fa53384e002,manifest,,L0_METADATA,,source_tree,no,no
F02862,examples/corrupted_artifact_cases_extended/d20/case_05/raw_artifacts/result.log,.log,30,7859b06d98fc54fe16df8b8c097ff3934814901b1a17ff9a03bbe5a78fe4fc87,raw_log,,L3_SIMULATION,,source_tree,no,no
F02863,examples/corrupted_artifact_cases_extended/d20/case_06/artifact_index.json,.json,510,0b4f5541ea104c30eee300faa95476f17cef6203120d66090f5a2f0709f76363,manifest,,L0_METADATA,,source_tree,no,no
F02864,examples/corrupted_artifact_cases_extended/d20/case_06/artifact_stub.txt,.txt,31,3aa0df8eb6311c9e54b9393ce4700f3db9cb3d7641cf609cee24f270e4a97fd5,input_artifact,,L0_METADATA,,source_tree,no,no
F02865,examples/corrupted_artifact_cases_extended/d20/case_06/case_manifest.json,.json,318,6675334070a4b47274ea7641c44136da42fd64d368c1803ee5f72598452b6166,manifest,,L0_METADATA,,source_tree,no,no
F02866,examples/corrupted_artifact_cases_extended/d20/case_06/raw_artifacts/result.log,.log,30,01c97eb8c733e9e91bbb76a865c241bc42ac1fdc5898ced2a942ed389d62f677,raw_log,,L3_SIMULATION,,source_tree,no,no
F02867,examples/corrupted_artifact_cases_extended/d20/case_07/artifact_index.json,.json,510,3b97db3068c47198530212fdd44c61b2f8d9fb13b50739c31387b5fd7e90556b,manifest,,L0_METADATA,,source_tree,no,no
F02868,examples/corrupted_artifact_cases_extended/d20/case_07/artifact_stub.txt,.txt,31,baeebb1869c0049b76bc97f43789e3150710e4498d1ddbed68f5a6e92d92f920,input_artifact,,L0_METADATA,,source_tree,no,no
F02869,examples/corrupted_artifact_cases_extended/d20/case_07/case_manifest.json,.json,318,1d6b422516e6a60e826341bedc9b3a03ec7770f289bfda5a9f1c3a350acae231,manifest,,L0_METADATA,,source_tree,no,no
F02870,examples/corrupted_artifact_cases_extended/d20/case_07/raw_artifacts/result.log,.log,30,4a0694d0532fd2d654706601a2b02de53decccc8c069d2f3b7d9b5437e50c805,raw_log,,L3_SIMULATION,,source_tree,no,no
F02871,examples/corrupted_artifact_cases_extended/d20/case_08/artifact_index.json,.json,510,98dfb4c42bfb2b0a356709d11180871d3b6abb6cd10c66e872f46c6283c390ee,manifest,,L0_METADATA,,source_tree,no,no
F02872,examples/corrupted_artifact_cases_extended/d20/case_08/artifact_stub.txt,.txt,31,a981726abae07d6e0126cff77d2d7d79cac69d6b9105ca86481e56004fb2a45f,input_artifact,,L0_METADATA,,source_tree,no,no
F02873,examples/corrupted_artifact_cases_extended/d20/case_08/case_manifest.json,.json,318,f73601174c128299a01894e27386d66065986930f7ce5a6f3e437aa3cf960110,manifest,,L0_METADATA,,source_tree,no,no
F02874,examples/corrupted_artifact_cases_extended/d20/case_08/raw_artifacts/result.log,.log,30,01221ecff26867302f6cd35e8377c56aa3daa0b757c0db0c21b49f65806fd1cc,raw_log,,L3_SIMULATION,,source_tree,no,no
F02875,examples/corrupted_artifact_cases_extended/d20/case_09/artifact_index.json,.json,510,c007f2a515c29dd8e0820343a74be558f027b841f2984258ebea4353d44ed193,manifest,,L0_METADATA,,source_tree,no,no
F02876,examples/corrupted_artifact_cases_extended/d20/case_09/artifact_stub.txt,.txt,31,ae8c040a2615fef3ae19cd1af87c9d3c999a61c52b290ce7937582a4534e6faa,input_artifact,,L0_METADATA,,source_tree,no,no
F02877,examples/corrupted_artifact_cases_extended/d20/case_09/case_manifest.json,.json,318,db6594c0ced04ff1060d6555a45ce2baa5b2fc3104d0d6a17651a0508a297941,manifest,,L0_METADATA,,source_tree,no,no
F02878,examples/corrupted_artifact_cases_extended/d20/case_09/raw_artifacts/result.log,.log,30,0516abe9e9547d036236ccbf4bdfa50d89f6d4c9639dddc7b02e7cba429e8c77,raw_log,,L3_SIMULATION,,source_tree,no,no
F02879,examples/corrupted_artifact_cases_extended/d20/case_10/artifact_index.json,.json,510,30c446b3169091c87a3103bdcde1784aed4d30245a5fc2846a9819ed54f57dfe,manifest,,L0_METADATA,,source_tree,no,no
F02880,examples/corrupted_artifact_cases_extended/d20/case_10/artifact_stub.txt,.txt,31,c8bcaef41af28604b261216ba2af70770b2de87ed93e45e487548e39efa2f54e,input_artifact,,L0_METADATA,,source_tree,no,no
F02881,examples/corrupted_artifact_cases_extended/d20/case_10/case_manifest.json,.json,318,c6e87b27d56c2013496b8448b2155b7bf696d99222bef3a02fadeb1ad09a6cea,manifest,,L0_METADATA,,source_tree,no,no
F02882,examples/corrupted_artifact_cases_extended/d20/case_10/raw_artifacts/result.log,.log,30,e676bca9ce9e66e9332b7b0f168c6f65517cca8d0bdbd9fd9f1f4099f2f6fbda,raw_log,,L3_SIMULATION,,source_tree,no,no
F02883,examples/corrupted_artifact_cases_extended/d20/case_11/artifact_index.json,.json,510,ccc4780591378307bff14ba41c3630750c1d1e7a12fb359910b879b84f351698,manifest,,L0_METADATA,,source_tree,no,no
F02884,examples/corrupted_artifact_cases_extended/d20/case_11/artifact_stub.txt,.txt,31,73c7c61c89ba1cb43bf531382a0948e1dfd2ed04ed46974d753c91420b098690,input_artifact,,L0_METADATA,,source_tree,no,no
F02885,examples/corrupted_artifact_cases_extended/d20/case_11/case_manifest.json,.json,318,0f6203da1be55a89da8a0c89509f5bfeb8678cb4267cb9e3f51245caa96b8577,manifest,,L0_METADATA,,source_tree,no,no
F02886,examples/corrupted_artifact_cases_extended/d20/case_11/raw_artifacts/result.log,.log,30,a6cb6d78a906366a4ee616ebd23f1e5941ee8aa29b033d72e0c73451c809be5e,raw_log,,L3_SIMULATION,,source_tree,no,no
F02887,examples/corrupted_artifact_cases_extended/d20/case_12/artifact_index.json,.json,510,eabff30f4b6288f15b0e9f8769f8ab1d12c1f4f2b7c90fda475b103b8b627c95,manifest,,L0_METADATA,,source_tree,no,no
F02888,examples/corrupted_artifact_cases_extended/d20/case_12/artifact_stub.txt,.txt,31,bb44553709943fe0a88e2831338cdb617f891ede33c6bebe26311eda2e6e1c27,input_artifact,,L0_METADATA,,source_tree,no,no
F02889,examples/corrupted_artifact_cases_extended/d20/case_12/case_manifest.json,.json,318,2f9d98dd800f397e08b97d81492e61d627cb59a61fb5a2fe1928122ddb30aff0,manifest,,L0_METADATA,,source_tree,no,no
F02890,examples/corrupted_artifact_cases_extended/d20/case_12/raw_artifacts/result.log,.log,30,800aa9d8bd07a121fb80ea15eb02a06867ef97527a794b9df5f8feca54bd3485,raw_log,,L3_SIMULATION,,source_tree,no,no
F02891,examples/corrupted_artifact_cases_extended/d20/case_13/artifact_index.json,.json,510,17dfc010853a3805f9ad1a866c59c4b3600b7b639a2766cfd416510cba43177d,manifest,,L0_METADATA,,source_tree,no,no
F02892,examples/corrupted_artifact_cases_extended/d20/case_13/artifact_stub.txt,.txt,31,d02c0aaba561413bd9e8b4425537a7f4fcdaf3982ba69b7990b8209c9cea7e92,input_artifact,,L0_METADATA,,source_tree,no,no
F02893,examples/corrupted_artifact_cases_extended/d20/case_13/case_manifest.json,.json,318,09404210d9d0d5dd1c8907936bb5c7bab9ab8e56a678fd7a37b96ec89ebf5009,manifest,,L0_METADATA,,source_tree,no,no
F02894,examples/corrupted_artifact_cases_extended/d20/case_13/raw_artifacts/result.log,.log,30,b0e9f03c521403fd84771baf5f9648719be59a3382049e61f3a14cdc3853b0cf,raw_log,,L3_SIMULATION,,source_tree,no,no
F02895,examples/corrupted_artifact_cases_extended/d20/case_14/artifact_index.json,.json,510,818ad0b59977a2404116d3ad9814660c999483778e6b9e94b6168cf839ec7a02,manifest,,L0_METADATA,,source_tree,no,no
F02896,examples/corrupted_artifact_cases_extended/d20/case_14/artifact_stub.txt,.txt,31,5a849d3443fe5743474fafa7f3b4c8e85acbb940cd4897f2f96b5c4af5ed6e2f,input_artifact,,L0_METADATA,,source_tree,no,no
F02897,examples/corrupted_artifact_cases_extended/d20/case_14/case_manifest.json,.json,318,dee492bbb1e5d32ea0864e92516f9e09f7a731618ae4355221455469c2be2a16,manifest,,L0_METADATA,,source_tree,no,no
F02898,examples/corrupted_artifact_cases_extended/d20/case_14/raw_artifacts/result.log,.log,30,1a6be57bdcea53a37d04a93652a1756f3bbb89bab8baf31420fd6146cd1b966b,raw_log,,L3_SIMULATION,,source_tree,no,no
F02899,examples/corrupted_artifact_cases_extended/d20/case_15/artifact_index.json,.json,510,f89de6be74e77b7f17df0a4ecb1a3ad34b400033ba99dee20fb01e8991022105,manifest,,L0_METADATA,,source_tree,no,no
F02900,examples/corrupted_artifact_cases_extended/d20/case_15/artifact_stub.txt,.txt,31,5e7bbfbb9f1705af2b1cdc2ece06e1af0a47bc2c13fed59a18aa7bcf42a468d2,input_artifact,,L0_METADATA,,source_tree,no,no
F02901,examples/corrupted_artifact_cases_extended/d20/case_15/case_manifest.json,.json,318,5f584ed01e3cc032476a51f5e763a15ed7777ea42fd55b5e0c39d4191a29dc4f,manifest,,L0_METADATA,,source_tree,no,no
F02902,examples/corrupted_artifact_cases_extended/d20/case_15/raw_artifacts/result.log,.log,30,5c49954d9ce6339c2621a6f776f0e6bb218fa78ca3075fdca699baa3009b2ce3,raw_log,,L3_SIMULATION,,source_tree,no,no
F02903,examples/corrupted_artifact_cases_extended/d20/case_16/artifact_index.json,.json,510,34956ea1da28c2fce79c14849aad2387cd34aaff3fb9e555568832543169dac2,manifest,,L0_METADATA,,source_tree,no,no
F02904,examples/corrupted_artifact_cases_extended/d20/case_16/artifact_stub.txt,.txt,31,a70a1945446ddd72756f55b8e58304d11bd5e19cd649332c6d04137b3bd00375,input_artifact,,L0_METADATA,,source_tree,no,no
F02905,examples/corrupted_artifact_cases_extended/d20/case_16/case_manifest.json,.json,318,54f534cceec2970eb7522c4cf23dacc376eeba067ed317325a485c27b1eba798,manifest,,L0_METADATA,,source_tree,no,no
F02906,examples/corrupted_artifact_cases_extended/d20/case_16/raw_artifacts/result.log,.log,30,d68f7763844fc3b856ec5da665aa950d238521ff9b36307ecc123a887e72fc4c,raw_log,,L3_SIMULATION,,source_tree,no,no
F02907,examples/corrupted_artifact_cases_extended/d20/case_17/artifact_index.json,.json,510,4886fda790fc06ee2a7b11e4a4a56b0c5777f91007fd334c15f22703dad35e89,manifest,,L0_METADATA,,source_tree,no,no
F02908,examples/corrupted_artifact_cases_extended/d20/case_17/artifact_stub.txt,.txt,31,5c2c70a4643c4620e24143b29667d386694bb64fcc0adcf850aff3ebc21bae5a,input_artifact,,L0_METADATA,,source_tree,no,no
F02909,examples/corrupted_artifact_cases_extended/d20/case_17/case_manifest.json,.json,318,413a78d1d598e50bc781b98eac5a95dd37505617ab532e93512f672a7e694f2e,manifest,,L0_METADATA,,source_tree,no,no
F02910,examples/corrupted_artifact_cases_extended/d20/case_17/raw_artifacts/result.log,.log,30,c718a82b3888f8bc0508ce49e32467e6e38c1ab8926c5fe7f3aed38b0230d748,raw_log,,L3_SIMULATION,,source_tree,no,no
F02911,examples/corrupted_artifact_cases_extended/d20/case_18/artifact_index.json,.json,510,9ee81fa88cec23847e2feaf987fc72f3e2d8ea8de9cd24c868442e4ccba582f1,manifest,,L0_METADATA,,source_tree,no,no
F02912,examples/corrupted_artifact_cases_extended/d20/case_18/artifact_stub.txt,.txt,31,1338fa7ff0dd50d732a4f6aea1a6728764d940056c9f74395f64cb9ed7b9cb9a,input_artifact,,L0_METADATA,,source_tree,no,no
F02913,examples/corrupted_artifact_cases_extended/d20/case_18/case_manifest.json,.json,318,5d7060706c00fe062eca02ee86fe79fe5e9cc11e7d5ea00ddb19880ef75e80ff,manifest,,L0_METADATA,,source_tree,no,no
F02914,examples/corrupted_artifact_cases_extended/d20/case_18/raw_artifacts/result.log,.log,30,d56b7522d8385944c864338a89804af09118f2d7b85c9d26d86004566772bbb0,raw_log,,L3_SIMULATION,,source_tree,no,no
F02915,examples/corrupted_artifact_cases_extended/d20/case_19/artifact_index.json,.json,510,d4f6aac6b125070a4fb47b4bba4d26977ae37ddb57e626fbb8a2d89d03612570,manifest,,L0_METADATA,,source_tree,no,no
F02916,examples/corrupted_artifact_cases_extended/d20/case_19/artifact_stub.txt,.txt,31,2a363f0a778cee10aebb0eb78739dadefff74202061dbc33231966ae72201394,input_artifact,,L0_METADATA,,source_tree,no,no
F02917,examples/corrupted_artifact_cases_extended/d20/case_19/case_manifest.json,.json,318,57a5e916ea9299d67586116a7f64c80ae6c5cb830eea2f4cbd5a68d61a9f910f,manifest,,L0_METADATA,,source_tree,no,no
F02918,examples/corrupted_artifact_cases_extended/d20/case_19/raw_artifacts/result.log,.log,30,c572be7362c31201bc5283e81abf86c819e77b77323caaac67253b683feb72f3,raw_log,,L3_SIMULATION,,source_tree,no,no
F02919,examples/corrupted_artifact_cases_extended/d20/case_20/artifact_index.json,.json,510,2fae6f051abcfb30c6ffbbd20ddffd7a0e2ae40286701fdcbcac5c25468fc29b,manifest,,L0_METADATA,,source_tree,no,no
F02920,examples/corrupted_artifact_cases_extended/d20/case_20/artifact_stub.txt,.txt,31,5d4625b1786026359a7c684ac14105253994d9cc726d660ec2267a7842dde1b2,input_artifact,,L0_METADATA,,source_tree,no,no
F02921,examples/corrupted_artifact_cases_extended/d20/case_20/case_manifest.json,.json,318,2637a7611f1d47197712122c49a98d28f7dc43c5620623583876a0c79a9be934,manifest,,L0_METADATA,,source_tree,no,no
F02922,examples/corrupted_artifact_cases_extended/d20/case_20/raw_artifacts/result.log,.log,30,d24277f8227bdc72d47b3f887dda267ab76a22bf8a23bd569a70549d3896ac75,raw_log,,L3_SIMULATION,,source_tree,no,no
F02923,examples/corrupted_artifact_cases_extended/d20/case_21/artifact_index.json,.json,510,184708e38e58b77808b0214b32d88def22024dcbf1ad7549db94e3dd8b289ac8,manifest,,L0_METADATA,,source_tree,no,no
F02924,examples/corrupted_artifact_cases_extended/d20/case_21/artifact_stub.txt,.txt,31,1dba7d28b77d3c685a5e72507eca6a617d799e3b3ea52e77c2a513d33ff43645,input_artifact,,L0_METADATA,,source_tree,no,no
F02925,examples/corrupted_artifact_cases_extended/d20/case_21/case_manifest.json,.json,318,50351df911fcf423325c42f37e7bad6526a6a1202e4a8989fbea04f62566f302,manifest,,L0_METADATA,,source_tree,no,no
F02926,examples/corrupted_artifact_cases_extended/d20/case_21/raw_artifacts/result.log,.log,30,c87564126945b1a9ac61893405923c538bd2650bf86d9a0c35ab315248704024,raw_log,,L3_SIMULATION,,source_tree,no,no
F02927,examples/corrupted_artifact_cases_extended/d20/case_22/artifact_index.json,.json,510,4add95366676ff259fcd0383f0d49e4c47b951ede6ba75e5b2cb1e1661a52d4d,manifest,,L0_METADATA,,source_tree,no,no
F02928,examples/corrupted_artifact_cases_extended/d20/case_22/artifact_stub.txt,.txt,31,e9354f872c63ab941f31a160f55d2a4834bd1576cd3f2b406d9271a328de757a,input_artifact,,L0_METADATA,,source_tree,no,no
F02929,examples/corrupted_artifact_cases_extended/d20/case_22/case_manifest.json,.json,318,432f29213943ecdb895f03a69a2aba3702c97e6c75cc7be669fbef5c26cca278,manifest,,L0_METADATA,,source_tree,no,no
F02930,examples/corrupted_artifact_cases_extended/d20/case_22/raw_artifacts/result.log,.log,30,760b2b4709efab238d62c8354a329316058955c19e60654bcab09f72b9560d93,raw_log,,L3_SIMULATION,,source_tree,no,no
F02931,examples/corrupted_artifact_cases_extended/d20/case_23/artifact_index.json,.json,510,a76b755338fccecdd2a8c15523247409be3a92b9bee8fb6e3b0a0fc5958fd830,manifest,,L0_METADATA,,source_tree,no,no
F02932,examples/corrupted_artifact_cases_extended/d20/case_23/artifact_stub.txt,.txt,31,aa013c6f055019eee78b5ffab34e222fcbad26a775f141abd4e4d60ef0a04eb5,input_artifact,,L0_METADATA,,source_tree,no,no
F02933,examples/corrupted_artifact_cases_extended/d20/case_23/case_manifest.json,.json,318,f176d94497fe25f57612dc7346ed564ffcc6a4dd7968bca39e74fa8bb8f95bb6,manifest,,L0_METADATA,,source_tree,no,no
F02934,examples/corrupted_artifact_cases_extended/d20/case_23/raw_artifacts/result.log,.log,30,0e5de43ca910cc716c3084a579a0106d7dcf9702e85d91c70207f4237eb78dab,raw_log,,L3_SIMULATION,,source_tree,no,no
F02935,examples/corrupted_artifact_cases_extended/d20/case_24/artifact_index.json,.json,510,a451376b5b09f243a2e0f2c45e4323d87c50995e97610ed5ff75abc7e0e2b446,manifest,,L0_METADATA,,source_tree,no,no
