artifact_id,path,tool,artifact_type,expected_evidence_level,dataset_split,evaluation_group,supported_positive_claims,allowed_claims,forbidden_claims
REF-VERILATOR-0010,reference/verilator_interface_10.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0011,reference/verilator_interface_11.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0012,reference/verilator_interface_12.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0013,reference/verilator_interface_13.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0014,reference/verilator_interface_14.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0015,reference/verilator_interface_15.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0016,reference/verilator_interface_16.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0017,reference/verilator_interface_17.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0018,reference/verilator_interface_18.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0019,reference/verilator_interface_19.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0020,reference/verilator_interface_20.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0021,reference/verilator_interface_21.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0022,reference/verilator_interface_22.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0023,reference/verilator_interface_23.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0024,reference/verilator_interface_24.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0025,reference/verilator_interface_25.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0026,reference/verilator_interface_26.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0027,reference/verilator_interface_27.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0028,reference/verilator_interface_28.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0029,reference/verilator_interface_29.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
REF-VERILATOR-0030,reference/verilator_interface_30.xml,Verilator,interface/reference files,L2_REFERENCE_OR_INTERFACE,holdout,cross_tool_holdout,yes,interface/reference files is recorded,claims above the recorded software evidence level
SIM-NGLOG-0001,logs/software_sim_1.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0002,logs/software_sim_2.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0003,logs/software_sim_3.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0004,logs/software_sim_4.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0005,logs/software_sim_5.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0006,logs/software_sim_6.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0007,logs/software_sim_7.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0008,logs/software_sim_8.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0009,logs/software_sim_9.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0010,logs/software_sim_10.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0011,logs/software_sim_11.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0012,logs/software_sim_12.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0013,logs/software_sim_13.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0014,logs/software_sim_14.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0015,logs/software_sim_15.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0016,logs/software_sim_16.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0017,logs/software_sim_17.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0018,logs/software_sim_18.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0019,logs/software_sim_19.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0020,logs/software_sim_20.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0021,logs/software_sim_21.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0022,logs/software_sim_22.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0023,logs/software_sim_23.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0024,logs/software_sim_24.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0025,logs/software_sim_25.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0026,logs/software_sim_26.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0027,logs/software_sim_27.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0028,logs/software_sim_28.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0029,logs/software_sim_29.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0030,logs/software_sim_30.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0031,logs/software_sim_31.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
SIM-NGLOG-0032,logs/software_sim_32.log,ngspice,simulation logs,L3_SIMULATION,policy_development,policy_development_tool,yes,simulation logs is recorded,claims above the recorded software evidence level
