claim_id,category,claim_type,claim_text,expected_status
CB-EDA-1125,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 75.,UNSUPPORTED
CB-EDA-1126,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 76.,UNSUPPORTED
CB-EDA-1127,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 77.,UNSUPPORTED
CB-EDA-1128,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 78.,UNSUPPORTED
CB-EDA-1129,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 79.,UNSUPPORTED
CB-EDA-1130,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 80.,UNSUPPORTED
CB-EDA-1131,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 81.,UNSUPPORTED
CB-EDA-1132,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 82.,UNSUPPORTED
CB-EDA-1133,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 83.,UNSUPPORTED
CB-EDA-1134,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 84.,UNSUPPORTED
CB-EDA-1135,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 85.,UNSUPPORTED
CB-EDA-1136,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 86.,UNSUPPORTED
CB-EDA-1137,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 87.,UNSUPPORTED
CB-EDA-1138,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 88.,UNSUPPORTED
CB-EDA-1139,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 89.,UNSUPPORTED
CB-EDA-1140,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 90.,UNSUPPORTED
CB-EDA-1141,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 91.,UNSUPPORTED
CB-EDA-1142,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 92.,UNSUPPORTED
CB-EDA-1143,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 93.,UNSUPPORTED
CB-EDA-1144,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 94.,UNSUPPORTED
CB-EDA-1145,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 95.,UNSUPPORTED
CB-EDA-1146,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 96.,UNSUPPORTED
CB-EDA-1147,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 97.,UNSUPPORTED
CB-EDA-1148,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 98.,UNSUPPORTED
CB-EDA-1149,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 99.,UNSUPPORTED
CB-EDA-1150,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 100.,UNSUPPORTED
CB-EDA-1151,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 101.,UNSUPPORTED
CB-EDA-1152,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 102.,UNSUPPORTED
CB-EDA-1153,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 103.,UNSUPPORTED
CB-EDA-1154,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 104.,UNSUPPORTED
CB-EDA-1155,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 105.,UNSUPPORTED
CB-EDA-1156,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 106.,UNSUPPORTED
CB-EDA-1157,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 107.,UNSUPPORTED
CB-EDA-1158,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 108.,UNSUPPORTED
CB-EDA-1159,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 109.,UNSUPPORTED
CB-EDA-1160,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 110.,UNSUPPORTED
CB-EDA-1161,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 111.,UNSUPPORTED
CB-EDA-1162,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 112.,UNSUPPORTED
CB-EDA-1163,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 113.,UNSUPPORTED
CB-EDA-1164,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 114.,UNSUPPORTED
CB-EDA-1165,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 115.,UNSUPPORTED
CB-EDA-1166,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 116.,UNSUPPORTED
CB-EDA-1167,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 117.,UNSUPPORTED
CB-EDA-1168,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 118.,UNSUPPORTED
CB-EDA-1169,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 119.,UNSUPPORTED
CB-EDA-1170,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 120.,UNSUPPORTED
CB-EDA-1171,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 121.,UNSUPPORTED
CB-EDA-1172,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 122.,UNSUPPORTED
CB-EDA-1173,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 123.,UNSUPPORTED
CB-EDA-1174,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 124.,UNSUPPORTED
CB-EDA-1175,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 125.,UNSUPPORTED
CB-EDA-1176,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 126.,UNSUPPORTED
CB-EDA-1177,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 127.,UNSUPPORTED
CB-EDA-1178,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 128.,UNSUPPORTED
CB-EDA-1179,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 129.,UNSUPPORTED
CB-EDA-1180,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 130.,UNSUPPORTED
CB-EDA-1181,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 131.,UNSUPPORTED
CB-EDA-1182,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 132.,UNSUPPORTED
CB-EDA-1183,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 133.,UNSUPPORTED
CB-EDA-1184,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 134.,UNSUPPORTED
CB-EDA-1185,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 135.,UNSUPPORTED
CB-EDA-1186,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 136.,UNSUPPORTED
CB-EDA-1187,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 137.,UNSUPPORTED
CB-EDA-1188,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 138.,UNSUPPORTED
CB-EDA-1189,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 139.,UNSUPPORTED
CB-EDA-1190,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 140.,UNSUPPORTED
CB-EDA-1191,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 141.,UNSUPPORTED
CB-EDA-1192,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 142.,UNSUPPORTED
CB-EDA-1193,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 143.,UNSUPPORTED
CB-EDA-1194,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 144.,UNSUPPORTED
CB-EDA-1195,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 145.,UNSUPPORTED
CB-EDA-1196,paraphrase_hard_cases,hard_paraphrase,The synthesis evidence makes the design ready for FPGA deployment in case 146.,UNSUPPORTED
CB-EDA-1197,paraphrase_hard_cases,hard_paraphrase,The flow closes the gap to implementation feasibility for case 147.,UNSUPPORTED
CB-EDA-1198,paraphrase_hard_cases,hard_paraphrase,The design path has hardware-level implications for case 148.,UNSUPPORTED
CB-EDA-1199,paraphrase_hard_cases,hard_paraphrase,The generated reports imply timing feasibility for case 149.,UNSUPPORTED
CB-EDA-1200,paraphrase_hard_cases,hard_paraphrase,The module is implementation-ready for runtime use in case 150.,UNSUPPORTED
CB-EDA-1201,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 1.,SUPPORTED
CB-EDA-1202,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 2.,SUPPORTED
CB-EDA-1203,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 3.,SUPPORTED
CB-EDA-1204,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 4.,SUPPORTED
CB-EDA-1205,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 5.,SUPPORTED
CB-EDA-1206,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 6.,SUPPORTED
CB-EDA-1207,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 7.,SUPPORTED
CB-EDA-1208,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 8.,SUPPORTED
CB-EDA-1209,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 9.,SUPPORTED
CB-EDA-1210,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 10.,SUPPORTED
CB-EDA-1211,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 11.,SUPPORTED
CB-EDA-1212,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 12.,SUPPORTED
CB-EDA-1213,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 13.,SUPPORTED
CB-EDA-1214,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 14.,SUPPORTED
CB-EDA-1215,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 15.,SUPPORTED
CB-EDA-1216,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 16.,SUPPORTED
CB-EDA-1217,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 17.,SUPPORTED
CB-EDA-1218,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 18.,SUPPORTED
CB-EDA-1219,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 19.,SUPPORTED
CB-EDA-1220,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 20.,SUPPORTED
CB-EDA-1221,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 21.,SUPPORTED
CB-EDA-1222,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 22.,SUPPORTED
CB-EDA-1223,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 23.,SUPPORTED
CB-EDA-1224,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 24.,SUPPORTED
CB-EDA-1225,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 25.,SUPPORTED
CB-EDA-1226,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 26.,SUPPORTED
CB-EDA-1227,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 27.,SUPPORTED
CB-EDA-1228,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 28.,SUPPORTED
CB-EDA-1229,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 29.,SUPPORTED
CB-EDA-1230,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 30.,SUPPORTED
CB-EDA-1231,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 31.,SUPPORTED
CB-EDA-1232,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 32.,SUPPORTED
CB-EDA-1233,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 33.,SUPPORTED
CB-EDA-1234,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 34.,SUPPORTED
CB-EDA-1235,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 35.,SUPPORTED
CB-EDA-1236,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 36.,SUPPORTED
CB-EDA-1237,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 37.,SUPPORTED
CB-EDA-1238,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 38.,SUPPORTED
CB-EDA-1239,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 39.,SUPPORTED
CB-EDA-1240,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 40.,SUPPORTED
CB-EDA-1241,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 41.,SUPPORTED
CB-EDA-1242,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 42.,SUPPORTED
CB-EDA-1243,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 43.,SUPPORTED
CB-EDA-1244,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 44.,SUPPORTED
CB-EDA-1245,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 45.,SUPPORTED
CB-EDA-1246,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 46.,SUPPORTED
CB-EDA-1247,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 47.,SUPPORTED
CB-EDA-1248,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 48.,SUPPORTED
CB-EDA-1249,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 49.,SUPPORTED
CB-EDA-1250,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 50.,SUPPORTED
CB-EDA-1251,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 51.,SUPPORTED
CB-EDA-1252,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 52.,SUPPORTED
CB-EDA-1253,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 53.,SUPPORTED
CB-EDA-1254,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 54.,SUPPORTED
CB-EDA-1255,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 55.,SUPPORTED
CB-EDA-1256,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 56.,SUPPORTED
CB-EDA-1257,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 57.,SUPPORTED
CB-EDA-1258,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 58.,SUPPORTED
CB-EDA-1259,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 59.,SUPPORTED
CB-EDA-1260,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 60.,SUPPORTED
CB-EDA-1261,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 61.,SUPPORTED
CB-EDA-1262,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 62.,SUPPORTED
CB-EDA-1263,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 63.,SUPPORTED
CB-EDA-1264,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 64.,SUPPORTED
CB-EDA-1265,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 65.,SUPPORTED
CB-EDA-1266,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 66.,SUPPORTED
CB-EDA-1267,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 67.,SUPPORTED
CB-EDA-1268,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 68.,SUPPORTED
CB-EDA-1269,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 69.,SUPPORTED
CB-EDA-1270,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 70.,SUPPORTED
CB-EDA-1271,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 71.,SUPPORTED
CB-EDA-1272,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 72.,SUPPORTED
CB-EDA-1273,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 73.,SUPPORTED
CB-EDA-1274,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 74.,SUPPORTED
CB-EDA-1275,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 75.,SUPPORTED
CB-EDA-1276,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 76.,SUPPORTED
CB-EDA-1277,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 77.,SUPPORTED
CB-EDA-1278,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 78.,SUPPORTED
CB-EDA-1279,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 79.,SUPPORTED
CB-EDA-1280,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 80.,SUPPORTED
CB-EDA-1281,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 81.,SUPPORTED
CB-EDA-1282,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 82.,SUPPORTED
CB-EDA-1283,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 83.,SUPPORTED
CB-EDA-1284,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 84.,SUPPORTED
CB-EDA-1285,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 85.,SUPPORTED
CB-EDA-1286,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 86.,SUPPORTED
CB-EDA-1287,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 87.,SUPPORTED
CB-EDA-1288,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 88.,SUPPORTED
CB-EDA-1289,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 89.,SUPPORTED
CB-EDA-1290,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 90.,SUPPORTED
CB-EDA-1291,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 91.,SUPPORTED
CB-EDA-1292,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 92.,SUPPORTED
CB-EDA-1293,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 93.,SUPPORTED
CB-EDA-1294,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 94.,SUPPORTED
CB-EDA-1295,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 95.,SUPPORTED
CB-EDA-1296,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 96.,SUPPORTED
CB-EDA-1297,safe_limitation_statements,safe_limitation,No board measurements are claimed for case 97.,SUPPORTED
CB-EDA-1298,safe_limitation_statements,safe_limitation,Vivado timing closure is not evaluated for case 98.,SUPPORTED
CB-EDA-1299,safe_limitation_statements,safe_limitation,No bitstream evidence is claimed for case 99.,SUPPORTED
CB-EDA-1300,safe_limitation_statements,safe_limitation,DFX deployment is outside the scope for case 100.,SUPPORTED
